Type,AIR,Category,Sub Category,Institute,Subject,Allotted Category,Allotted ph,Admitted Round
AIIMS  Seats,871,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,872,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,878,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,880,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,883,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,885,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,887,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,889,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,890,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,893,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,896,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,897,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,910,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,917,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,918,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,928,OBC,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,929,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,930,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,932,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,936,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,937,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,940,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,941,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,943,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,944,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,946,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,947,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,949,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,950,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,956,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,957,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,960,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,961,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,963,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,967,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,968,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,974,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,975,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,981,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,983,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,985,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,988,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,989,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,996,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,998,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,999,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1000,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1001,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1002,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1003,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1005,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1006,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1010,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1011,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1015,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1016,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,3
AIIMS  Seats,1025,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1026,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1027,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1032,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1034,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,2
AIIMS  Seats,1035,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1041,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1043,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1044,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1045,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1046,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1052,OBC,NO,AIIMS Mangalagiri,MBBS,OP,NO,2
AIIMS  Seats,1053,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1054,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1057,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1061,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1067,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1070,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1073,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1079,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1086,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1087,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1088,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1089,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1092,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1093,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1097,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1098,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1099,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1109,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1114,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1118,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1123,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1126,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1133,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1141,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1145,OBC,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1146,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1148,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1151,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1159,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1160,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1161,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1162,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1168,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1170,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1172,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1178,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1181,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1186,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1188,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1195,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,1
AIIMS  Seats,1197,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1198,SC,NO,"AIIMS, New Delhi",MBBS,SC,NO,1
AIIMS  Seats,1199,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1201,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1206,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,2
AIIMS  Seats,1208,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,2
AIIMS  Seats,1214,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1218,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1234,UR,NO,AIIMS Bathinda,MBBS,OP,NO,2
AIIMS  Seats,1241,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1243,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1244,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1251,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1259,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1260,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1261,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,1
AIIMS  Seats,1268,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1269,EW,NO,AIIMS Rajkot,MBBS,OP,NO,1
AIIMS  Seats,1270,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,1
AIIMS  Seats,1279,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,2
AIIMS  Seats,1290,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1294,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1296,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1297,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1298,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1305,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1308,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1310,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1311,UR,NO,AIIMS Bathinda,MBBS,OP,NO,1
AIIMS  Seats,1316,OBC,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1317,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1318,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1319,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1322,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1329,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1331,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1335,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1346,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1348,EW,NO,AIIMS Bathinda,MBBS,OP,NO,2
AIIMS  Seats,1350,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1352,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1355,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1364,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1366,UR,NO,"AIIMS, Rishikesh",MBBS,OP,NO,2
AIIMS  Seats,1367,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1369,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1374,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1376,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1380,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1388,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1389,OBC,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1394,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,2
AIIMS  Seats,1396,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1406,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1410,OBC,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1415,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1416,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1417,OBC,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1420,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1423,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1427,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1432,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1436,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1439,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1442,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1443,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,1
AIIMS  Seats,1444,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1446,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1450,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1452,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,2
AIIMS  Seats,1453,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1461,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1474,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1476,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1478,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1484,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1486,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1487,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1489,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1498,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1499,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1502,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1503,SC,NO,"AIIMS, Bhubaneswar",MBBS,SC,NO,1
AIIMS  Seats,1509,EW,NO,"AIIMS, Rishikesh",MBBS,EW,NO,1
AIIMS  Seats,1516,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,2
AIIMS  Seats,1533,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,2
AIIMS  Seats,1534,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,2
AIIMS  Seats,1535,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1537,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1541,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1546,UR,NO,AIIMS Guahawti,MBBS,OP,NO,1
AIIMS  Seats,1555,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1557,UR,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1558,OBC,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1559,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1561,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1571,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1572,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1574,OBC,NO,"AIIMS, Jodhpur",MBBS,OBC,NO,2
AIIMS  Seats,1575,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1581,OBC,NO,"AIIMS, Bhubaneswar",MBBS,OBC,NO,3
AIIMS  Seats,1582,OBC,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1587,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1588,UR,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1591,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1593,OBC,NO,"AIIMS, Raipur",MBBS,OP,NO,1
AIIMS  Seats,1595,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1601,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1605,UR,NO,"AIIMS, Kalyani",MBBS,OP,NO,1
AIIMS  Seats,1615,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1623,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1624,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1633,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,1
AIIMS  Seats,1635,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1636,OBC,NO,"AIIMS-Bhopal,",MBBS,OBC,NO,2
AIIMS  Seats,1637,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1640,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1641,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1645,UR,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,2
AIIMS  Seats,1653,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1662,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1663,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1671,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1676,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1679,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1684,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1685,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1691,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1692,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1695,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1696,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1697,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1698,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1703,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1709,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1712,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1724,EW,NO,"AIIMS-Bhopal,",MBBS,EW,NO,1
AIIMS  Seats,1727,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1729,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,2
AIIMS  Seats,1733,UR,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1737,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1739,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,2
AIIMS  Seats,1742,OBC,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1744,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,2
AIIMS  Seats,1745,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1746,UR,NO,"AIIMS Bilaspur Changar Palasiyan,
Himachal Pradesh",MBBS,OP,NO,1
AIIMS  Seats,1750,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,2
AIIMS  Seats,1754,UR,NO,AIIMS Bathinda,MBBS,OP,NO,3
AIIMS  Seats,1755,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,2
AIIMS  Seats,1756,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1760,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1761,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1763,EW,NO,"AIIMS, Jodhpur",MBBS,EW,NO,2
AIIMS  Seats,1766,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1774,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1777,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1778,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1779,UR,PH,"AIIMS, New Delhi",MBBS,OP,PH,1
AIIMS  Seats,1781,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1788,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1790,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1792,UR,NO,AIIMS Mangalagiri,MBBS,OP,NO,1
AIIMS  Seats,1794,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1795,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1803,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1804,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1811,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1813,UR,NO,AIIMS Telangana  Bibi Nagar  Village Rangapur Mandal Name Bibinagar,MBBS,OP,NO,1
AIIMS  Seats,1816,OBC,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1819,EW,NO,"AIIMS, Nagpur",MBBS,OP,NO,2
AIIMS  Seats,1822,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1825,EW,NO,"AIIMS, Rishikesh",MBBS,EW,NO,2
AIIMS  Seats,1827,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1831,OBC,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1834,ST,NO,"AIIMS, New Delhi",MBBS,ST,NO,1
AIIMS  Seats,1836,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1837,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1845,UR,NO,AIIMS Bathinda,MBBS,OP,NO,2
AIIMS  Seats,1850,UR,NO,"AIIMS, Patna",MBBS,OP,NO,1
AIIMS  Seats,1854,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,2
AIIMS  Seats,1861,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,1
AIIMS  Seats,1871,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1873,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,2
AIIMS  Seats,1882,OBC,NO,"AIIMS, Raipur",MBBS,OBC,NO,1
AIIMS  Seats,1885,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1888,EW,NO,"AIIMS, Bhubaneswar",MBBS,EW,NO,1
AIIMS  Seats,1900,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,2
AIIMS  Seats,1907,UR,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1913,UR,NO,"AIIMS, Patna",MBBS,OP,NO,2
AIIMS  Seats,1917,OBC,NO,"AIIMS, Rishikesh",MBBS,OBC,NO,2
AIIMS  Seats,1921,OBC,NO,"AIIMS, Nagpur",MBBS,OP,NO,1
AIIMS  Seats,1924,EW,NO,"AIIMS, Rishikesh",MBBS,EW,NO,1
